emotion,gender,age,isView,isImpression,dwellTime,mask,sessionTime,zoneId,direction,deviceId,timestamp,deviceName,attentionTime
HAPPY,FEMALE,19.210526315789476,13,19,1.572271939780977,0,3.7858298891469055,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,1.572271939780977
SAD,MALE,23.4,17,30,1.7516535779771707,0,6.9095885773499806,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,1.7516535779771707
FEAR,MALE,26.714285714285712,9,14,1.6327720284461975,0,3.6204481806073874,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,1.6327720284461975
SURPRISED,MALE,28.818181818181817,1,11,0.36111694201827049,0,5.5918938571756538,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,0.36111694201827049
DISGUST,FEMALE,24.2,2,5,1.6235911250114441,0,5.7269676446914675,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,1.6235911250114441
FEAR,MALE,27.857142857142858,2,7,1.0606298893690109,0,4.8844316176005771,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,1.0606298893690109
DISGUST,MALE,28.75,1,4,0.78442181274294853,0,39.83464789390564,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,0.78442181274294853
HAPPY,FEMALE,25.941176470588236,10,17,2.3924022614955898,0,5.2036335187799789,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,2.3924022614955898
SURPRISED,FEMALE,28,1,3,1.3098466396331787,0,3.9307595888773603,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,1.3098466396331787
NEUTRAL,MALE,25.818181818181817,21,33,1.9247368179537636,0,9.1080323259035758,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,1.9247368179537636
SAD,FEMALE,21.5,17,30,1.9008917643434622,0,4.9875084340572355,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,1.9008917643434622
FEAR,FEMALE,27.588235294117649,3,17,1.1026262373973925,0,7.2062531709671021,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,1.1026262373973925
ANGRY,FEMALE,26.555555555555557,4,9,0.9256755830720067,0,5.6188930140601263,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,0.9256755830720067
,,0,66,26771,1.0103533840417089,13,9.3587642216598486,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,1.0103533840417089
HAPPY,MALE,24.53846153846154,11,13,2.1354851152461309,0,6.5041936727670517,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,2.1354851152461309
,,0,0,1569,0,,9.3604296765950856,,,df8852d1f3dad,2023-09-15 00:00:00,UPN Comas,0
SAD,MALE,23.03448275862069,12,29,1.7844194076541395,0,7.6207328603185429,,,dc202c46a4fa8,2023-09-15 00:00:00,UPN los olivos,1.7844194076541395
