emotion,gender,age,isView,isImpression,dwellTime,mask,sessionTime,zoneId,direction,deviceId,timestamp,deviceName,attentionTime
HAPPY,MALE,29.513513513513512,50,74,4.8195783612157745,0,14.130610462781547,,,d5ed0f392a414,2023-09-18 00:00:00,CERTUS Surco,4.8195783612157745
DISGUST,MALE,31.833333333333332,2,12,9.4598363875411451,0,17.335135618845623,,,d5ed0f392a414,2023-09-18 00:00:00,CERTUS Surco,9.4598363875411451
ANGRY,MALE,28.182481751824817,56,137,4.4348615271769267,0,12.327612222546207,,,d5ed0f392a414,2023-09-18 00:00:00,CERTUS Surco,4.4348615271769267
SURPRISED,FEMALE,27.428571428571427,1,7,3.5420684479177,0,6.2995096785681586,,,d5ed0f392a414,2023-09-18 00:00:00,CERTUS Surco,3.5420684479177
NEUTRAL,FEMALE,26.214285714285712,68,98,3.7322644119001467,0,9.06852547246583,,,d5ed0f392a414,2023-09-18 00:00:00,CERTUS Surco,3.7322644119001467
FEAR,FEMALE,25.701149425287351,43,87,5.5299293171485955,0,13.878062433209911,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,5.5299293171485955
ANGRY,MALE,27.805389221556897,127,334,2.8654234053272942,0,9.64787849087915,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,2.8654234053272942
SAD,MALE,27.073569482288825,157,367,3.1593889444986507,0,7.7737044640068156,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,3.1593889444986507
HAPPY,MALE,28.291666666666664,86,144,3.1238040555268527,0,8.9417573797206078,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,3.1238040555268527
SAD,FEMALE,24.738317757009348,102,214,2.5849771193748752,0,7.080490207839234,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,2.5849771193748752
SURPRISED,MALE,27.013888888888893,20,72,1.3174432184108915,0,6.5152087302671537,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,1.3174432184108915
FEAR,MALE,27.618055555555561,56,144,2.0548243021909545,0,12.475563833283054,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,2.0548243021909545
NEUTRAL,FEMALE,26.614379084967325,84,153,3.506777600684297,0,8.8923095920506636,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,3.506777600684297
DISGUST,FEMALE,29.5,2,4,0.893959641456604,0,1.93536277115345,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,0.893959641456604
NEUTRAL,MALE,27.224089635854341,203,357,3.380394917785627,0,9.485160803260591,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,3.380394917785627
DISGUST,MALE,28.933333333333334,2,15,0.88555931188166148,0,3.0722952286402387,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,0.88555931188166148
ANGRY,FEMALE,27.05714285714286,35,105,2.7164703473579461,0,7.2403536160786954,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,2.7164703473579461
SURPRISED,FEMALE,26.153846153846153,9,26,3.1940465053686733,0,6.7596451754753408,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,3.1940465053686733
,,0,936,29638,2.0603914129141234,297,7.488318178918635,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,2.0603914129141234
HAPPY,FEMALE,25.349999999999994,49,80,4.4375304560598039,0,8.9812866352498535,,,d5ed0f392a414,2023-09-19 00:00:00,CERTUS Surco,4.4375304560598039
FEAR,FEMALE,30.789473684210524,7,19,1.4204107765108347,0,3.4698965863177649,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,1.4204107765108347
DISGUST,FEMALE,26,0,3,0,0,2.0480096936225891,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,0
SURPRISED,MALE,27.62222222222222,2,45,0.38567217398020959,0,2.7131178816159571,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,0.38567217398020959
ANGRY,MALE,29.5242718446602,22,103,0.89839811511337764,0,3.0695650375005106,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,0.89839811511337764
FEAR,MALE,29.736842105263158,7,38,0.86745067829122924,0,2.3263444665231203,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,0.86745067829122924
HAPPY,MALE,29.659574468085104,25,47,2.3507732729427513,0,6.2900125447739939,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,2.3507732729427513
NEUTRAL,MALE,28.468208092485543,71,173,2.3705481648879148,0,5.4480823216410741,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,2.3705481648879148
,,0,279,23251,1.1370772469727044,127,10.263795248785993,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,1.1370772469727044
SAD,MALE,27.952861952861952,137,297,2.8777213849279346,0,6.2154609368305023,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,2.8777213849279346
DISGUST,MALE,26.75,0,4,0,0,0.90097525715827942,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,0
SAD,FEMALE,26.957894736842103,88,190,2.7325471699455353,0,7.5310564803449713,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,2.7325471699455353
NEUTRAL,FEMALE,26.554545454545451,65,110,2.0458575238086532,0,4.9124794775789438,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,2.0458575238086532
HAPPY,FEMALE,26.333333333333332,26,36,1.3075800457912865,0,3.5380452523628874,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,1.3075800457912865
SURPRISED,FEMALE,28,2,16,2.8488871554533639,0,3.617376271635294,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,2.8488871554533639
ANGRY,FEMALE,28.34090909090909,9,44,0.81510630465651812,0,2.7601491903716866,,,d5ed0f392a414,2023-09-20 00:00:00,CERTUS Surco,0.81510630465651812
