timestamp,deviceName,deviceId,emotion,gender,zoneId,direction,isImpression,age,dwellTime,attentionTime,sessionTime,isView,mask
2023-08-02 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,SURPRISED,FEMALE,,,19,19.210526315789473,0.79914116083333886,0.79914116083333886,3.3620968617891016,9,0
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,DISGUST,FEMALE,,,9,25.555555555555557,2.4259767192415893,2.4259767192415893,5.4768173164791527,6,0
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,NEUTRAL,MALE,,,91,29.769230769230774,5.5592137966994883,5.5592137966994883,11.28708236689096,72,0
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,SURPRISED,FEMALE,,,23,27.391304347826086,2.6318392598110694,2.6318392598110694,6.7485676589219468,21,0
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,SURPRISED,MALE,,,14,29.714285714285715,1.9689021140336991,1.9689021140336991,7.94049549102783,8,0
2023-08-02 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,NEUTRAL,FEMALE,,,4,16.75,1.71492537856102,1.71492537856102,3.2050009965896606,4,0
2023-08-02 00:00:00,Minka,db55ad90045af,,,,,271,0,0.0666038990020752,0.0666038990020752,5.8582602663728576,0,
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,,,,,88430,0,1.490440749508493,1.490440749508493,7.3940165023278084,318,25
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,DISGUST,FEMALE,,,11,25.454545454545453,1.8762629734618324,1.8762629734618324,3.8712815913287075,4,0
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,HAPPY,FEMALE,,,19,27.368421052631579,5.1103535228305388,5.1103535228305388,11.867872464029412,16,0
2023-08-02 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,SAD,MALE,,,205,23.492682926829268,0.71454426332243859,0.71454426332243859,3.85947179561708,60,0
